Bus_name,Bus_type,Start_time,End_time,Total_duration,Price,Seats_Available,Ratings,Route_link,Route_name
RS YADAV SMART BUS,Bharat Benz A/C Seater /Sleeper (2+1),21:40,07:00,09h 20m,INR 799,13 Seats available,"4.5
164",https://www.redbus.in/bus-tickets/delhi-to-sitapur,Delhi to Sitapur (Uttar Pradesh)
Blue Sky Tour and Travels,A/C Seater / Sleeper (2+1),22:15,07:45,09h 30m,INR 2199,3 Seats available,New,https://www.redbus.in/bus-tickets/delhi-to-sitapur,Delhi to Sitapur (Uttar Pradesh)
UPSRTC - SKD0223,Ordinary Non AC Seater 2+3,21:55,00:50,02h 55m,INR 244,52 Seats available,3.3,https://www.redbus.in/bus-tickets/aligarh-to-greater-noida,Aligarh (uttar pradesh) to Greater noida (uttar pradesh)
UPSRTC - MNP0120,Ordinary Non AC Seater 2+3,23:40,02:21,02h 41m,INR 244,52 Seats available,3.3,https://www.redbus.in/bus-tickets/aligarh-to-greater-noida,Aligarh (uttar pradesh) to Greater noida (uttar pradesh)
UPSRTC - BDN0046,Ordinary Non AC Seater 2+3,21:00,03:30,06h 30m,INR 452,52 Seats available,3.3,https://www.redbus.in/bus-tickets/delhi-to-badaun,Delhi to Badaun
UPSRTC - KSB0005,Shatabdi AC Seater 2+2,23:00,05:00,06h 00m,INR 555,26 Seats available,"2.4
71",https://www.redbus.in/bus-tickets/delhi-to-badaun,Delhi to Badaun
Anshi Raj Shree Travels,A/C Seater/Sleeper (2+1),23:59,05:45,05h 46m,665,1 Seat available,"4.1
89",https://www.redbus.in/bus-tickets/lucknow-to-gorakhpur,Lucknow to Gorakhpur (uttar pradesh)
Gola Bus Service,VE A/C Seater / Sleeper (2+1),23:40,05:30,05h 50m,INR 499,2 Seats available,"4.5
9",https://www.redbus.in/bus-tickets/lucknow-to-gorakhpur,Lucknow to Gorakhpur (uttar pradesh)
Shatabdi Travels Gorakhpur,AC Sleeper (2+1),23:46,05:33,05h 47m,INR 550,5 Seats available,"3.4
51",https://www.redbus.in/bus-tickets/lucknow-to-gorakhpur,Lucknow to Gorakhpur (uttar pradesh)
MISHRA BANDHU BUS SERVICE,,21:30,03:30,06h 00m,INR 849,22 Seats available,"3.2
14",https://www.redbus.in/bus-tickets/lucknow-to-gorakhpur,Lucknow to Gorakhpur (uttar pradesh)
,,,,,,,,https://www.redbus.in/bus-tickets/lucknow-to-gorakhpur,Lucknow to Gorakhpur (uttar pradesh)
UPSRTC - BLY0077,Ordinary Non AC Seater 2+3,21:30,02:30,05h 00m,INR 355,52 Seats available,3.3,https://www.redbus.in/bus-tickets/bareilly-to-agra,Bareilly (Uttar Pradesh) to Agra
UPSRTC - BLY0797,SHATABDI (2+3),22:00,03:00,05h 00m,INR 458,45 Seats available,3.3,https://www.redbus.in/bus-tickets/bareilly-to-agra,Bareilly (Uttar Pradesh) to Agra
UPSRTC - AGF0050,Shatabdi AC Seater 2+2,22:46,04:45,05h 59m,INR 534,34 Seats available,"3.3
30",https://www.redbus.in/bus-tickets/bareilly-to-agra,Bareilly (Uttar Pradesh) to Agra
UPSRTC - BLY0079,Ordinary Non AC Seater 2+3,23:00,04:00,05h 00m,INR 355,52 Seats available,3.3,https://www.redbus.in/bus-tickets/bareilly-to-agra,Bareilly (Uttar Pradesh) to Agra
UPSRTC - ETD0017,Ordinary Non AC Seater 2+3,23:55,04:30,04h 35m,INR 324,52 Seats available,3.3,https://www.redbus.in/bus-tickets/agra-to-delhi,Agra to Delhi
NueGo,Electric A/C Seater (2+2),19:55,23:45,03h 50m,335,36 Seats available,"4.1
241",https://www.redbus.in/bus-tickets/agra-to-delhi,Agra to Delhi
Raj Kalpana Travels Pvt.Ltd,A/C Seater/Sleeper (2+1),20:45,23:50,03h 05m,INR 349,3 Seats available,3.9,https://www.redbus.in/bus-tickets/agra-to-delhi,Agra to Delhi
NueGo,Electric A/C Seater (2+2),21:00,01:45,04h 45m,335,35 Seats available,"4.1
135",https://www.redbus.in/bus-tickets/agra-to-delhi,Agra to Delhi
NueGo,Electric A/C Seater (2+2),22:00,02:45,04h 45m,335,36 Seats available,"4.3
125",https://www.redbus.in/bus-tickets/agra-to-delhi,Agra to Delhi
New Khaira Transport,A/C Seater / Sleeper (2+1),22:40,04:50,06h 10m,720,2 Seats available,"3.8
35",https://www.redbus.in/bus-tickets/pilibhit-to-delhi,Pilibhit to Delhi
New Khaira Transport,A/C Seater / Sleeper (2+2),21:00,06:00,09h 00m,INR 500,4 Seats available,"2.9
31",https://www.redbus.in/bus-tickets/pilibhit-to-delhi,Pilibhit to Delhi
New Khaira TPT,AC Sleeper (2+1),21:30,05:00,07h 30m,INR 900,3 Seats available,"3.7
19",https://www.redbus.in/bus-tickets/pilibhit-to-delhi,Pilibhit to Delhi
New Khaira TPT,A/C Seater / Sleeper (2+2),22:00,05:15,07h 15m,INR 550,10 Seats available,"3.1
11",https://www.redbus.in/bus-tickets/pilibhit-to-delhi,Pilibhit to Delhi
,,,,,,,,https://www.redbus.in/bus-tickets/pilibhit-to-delhi,Pilibhit to Delhi
RS YADAV SMART BUS,Bharat Benz A/C Seater /Sleeper (2+1),21:40,02:45,05h 05m,INR 799,21 Seats available,"5.0
1",https://www.redbus.in/bus-tickets/delhi-to-moradabad,Delhi to Moradabad
RS YADAV SMART BUS,A/C Seater / Sleeper (2+1),22:00,02:25,04h 25m,INR 449,17 Seats available,3.4,https://www.redbus.in/bus-tickets/delhi-to-moradabad,Delhi to Moradabad
International Tourist Centre,VE A/C Seater / Sleeper (2+1),22:15,03:00,04h 45m,INR 590,14 Seats available,"5.0
4",https://www.redbus.in/bus-tickets/delhi-to-moradabad,Delhi to Moradabad
International Tourist Centre,VE A/C Seater / Sleeper (2+1),22:25,03:10,04h 45m,INR 490,21 Seats available,"4.8
8",https://www.redbus.in/bus-tickets/delhi-to-moradabad,Delhi to Moradabad
,,,,,,,,https://www.redbus.in/bus-tickets/delhi-to-moradabad,Delhi to Moradabad
UPSRTC - SRG0786,Ordinary Non AC Seater 2+3,22:30,04:30,06h 00m,INR 490,52 Seats available,"3.5
5",https://www.redbus.in/bus-tickets/haldwani-to-delhi,Haldwani to Delhi
RS YADAV SMART BUS,A/C Seater / Sleeper (2+1),22:15,05:00,06h 45m,INR 449,8 Seats available,"4.8
558",https://www.redbus.in/bus-tickets/haldwani-to-delhi,Haldwani to Delhi
Laxmi holidays,Bharat Benz A/C Sleeper (2+1),22:40,04:45,06h 05m,INR 625,3 Seats available,"4.7
194",https://www.redbus.in/bus-tickets/haldwani-to-delhi,Haldwani to Delhi
Laxmi holidays,VE A/C Seater / Sleeper (2+1),21:30,03:45,06h 15m,INR 599,9 Seats available,"4.5
390",https://www.redbus.in/bus-tickets/haldwani-to-delhi,Haldwani to Delhi
,,,,,,,,https://www.redbus.in/bus-tickets/haldwani-to-delhi,Haldwani to Delhi
UPSRTC - MRD0007,Janrath AC Seater 2+2,22:00,06:15,08h 15m,INR 832,34 Seats available,3.3,https://www.redbus.in/bus-tickets/lucknow-to-moradabad,Lucknow to Moradabad
NueGo,Electric A/C Seater (2+2),20:35,02:45,06h 10m,385,25 Seats available,"4.3
92",https://www.redbus.in/bus-tickets/delhi-to-haridwar,Delhi to Haridwar
TSB Tour express,AC Seater (2+2),22:45,04:05,05h 20m,347,32 Seats available,"3.7
33",https://www.redbus.in/bus-tickets/delhi-to-haridwar,Delhi to Haridwar
City Land Travels,A/C Sleeper (2+1),23:00,04:15,05h 15m,INR 288,40 Seats available,"3.9
172",https://www.redbus.in/bus-tickets/delhi-to-haridwar,Delhi to Haridwar
City Land Travels,A/C Sleeper (2+1),21:00,02:00,05h 00m,INR 288,1 Seat available,3.6,https://www.redbus.in/bus-tickets/delhi-to-haridwar,Delhi to Haridwar
NueGo,,21:35,03:30,05h 55m,298,18 Seats available,4.1,https://www.redbus.in/bus-tickets/delhi-to-haridwar,Delhi to Haridwar
