Bus_name,Bus_type,Start_time,End_time,Total_duration,Price,Seats_Available,Ratings,Route_link,Route_name
V Kaveri Travels,A/C Sleeper (2+1),23:15,06:15,07h 00m,INR 600,15 Seats available,"4.1
17",https://www.redbus.in/bus-tickets/guntur-to-hyderabad,Guntur (Andhra Pradesh) to Hyderabad
Nanthi Travels,A/C Sleeper (2+1),17:00,21:50,04h 50m,INR 1100,8 Seats available,4.2,https://www.redbus.in/bus-tickets/hyderabad-to-kurnool,Hyderabad to Kurnool
JBT TRAVELS,A/C Sleeper (2+1),17:00,22:15,05h 15m,INR 799,10 Seats available,3.6,https://www.redbus.in/bus-tickets/hyderabad-to-kurnool,Hyderabad to Kurnool
YAS Tours and Travels,Volvo A/C B11R Multi Axle Semi Sleeper (2+2),17:05,19:45,02h 40m,INR 600,7 Seats available,"3.5
24",https://www.redbus.in/bus-tickets/hyderabad-to-kurnool,Hyderabad to Kurnool
YAS Tours and Travels,Volvo Multi Axle A/C Sleeper I-Shift B11R (2+1),17:10,19:30,02h 20m,INR 700,9 Seats available,"5.0
9",https://www.redbus.in/bus-tickets/hyderabad-to-kurnool,Hyderabad to Kurnool
YAS Tours and Travels,Volvo Multi Axle A/C Sleeper I-Shift B11R (2+1),17:25,17:55,00h 30m,INR 700,6 Seats available,"3.0
15",https://www.redbus.in/bus-tickets/hyderabad-to-kurnool,Hyderabad to Kurnool
SVR Tours and Travels,A/C Sleeper (2+1),17:30,10:30,17h 00m,INR 1090,4 Seats available,3.4,https://www.redbus.in/bus-tickets/hyderabad-to-kurnool,Hyderabad to Kurnool
Shyamoli Paribahan Pvt Ltd,Volvo 9600 Multi-Axle A/C Sleeper (2+1),18:00,21:45,03h 45m,550,11 Seats available,"3.9
8",https://www.redbus.in/bus-tickets/hyderabad-to-kurnool,Hyderabad to Kurnool
Mythri Tours And Travels,A/C Sleeper (2+1),18:15,01:00,06h 45m,INR 809,5 Seats available,4.6,https://www.redbus.in/bus-tickets/hyderabad-to-kurnool,Hyderabad to Kurnool
November Travels,Bharat Benz A/C Sleeper (2+1),18:40,01:15,06h 35m,840,3 Seats available,4.4,https://www.redbus.in/bus-tickets/hyderabad-to-kurnool,Hyderabad to Kurnool
Kaveri Travels,A/C Sleeper (2+1),21:00,00:45,03h 45m,INR 679,13 Seats available,3.8,https://www.redbus.in/bus-tickets/hyderabad-to-kurnool,Hyderabad to Kurnool
November Travels,A/C Seater / Sleeper (2+1),21:00,02:30,05h 30m,INR 600,9 Seats available,4.4,https://www.redbus.in/bus-tickets/hyderabad-to-kurnool,Hyderabad to Kurnool
RESANDE TRANSPORTS,A/C Sleeper (2+1),23:15,03:00,03h 45m,840,26 Seats available,New,https://www.redbus.in/bus-tickets/hyderabad-to-kurnool,Hyderabad to Kurnool
Sri Krishna Travels,A/C Sleeper (2+1),17:45,23:59,06h 14m,INR 1000,11 Seats available,3.6,https://www.redbus.in/bus-tickets/hyderabad-to-kurnool,Hyderabad to Kurnool
Yolo Bus,Bharat Benz A/C Sleeper (2+1),17:50,23:45,05h 55m,INR 870,10 Seats available,4.2,https://www.redbus.in/bus-tickets/hyderabad-to-kurnool,Hyderabad to Kurnool
S L Travels,NON A/C Sleeper (2+1),18:00,23:50,05h 50m,INR 860,16 Seats available,4.1,https://www.redbus.in/bus-tickets/hyderabad-to-kurnool,Hyderabad to Kurnool
IVR Tours and Travels,Non A/C Seater / Sleeper (2+1),23:59,05:00,05h 01m,494,22 Seats available,"2.3
9",https://www.redbus.in/bus-tickets/macherla-to-hyderabad,Macherla (andhra pradesh) to Hyderabad
IVR Tours and Travels,Non A/C Seater / Sleeper (2+1),23:59,04:30,04h 31m,449,29 Seats available,2.3,https://www.redbus.in/bus-tickets/macherla-to-hyderabad,Macherla (andhra pradesh) to Hyderabad
Sri Laxmi Sravanthi Siva Tours And Travels,Non A/C Seater / Sleeper (2+1),23:20,06:40,07h 20m,INR 2999,4 Seats available,3.0,https://www.redbus.in/bus-tickets/macherla-to-hyderabad,Macherla (andhra pradesh) to Hyderabad
Raja Buses,NON AC Seater / Sleeper 2+1,21:00,04:50,07h 50m,INR 450,11 Seats available,"4.5
103",https://www.redbus.in/bus-tickets/hyderabad-to-vinukonda,Hyderabad to Vinukonda
JOSH BUS,Non A/C Seater / Sleeper (2+1),21:30,04:50,07h 20m,INR 450,21 Seats available,"4.6
80",https://www.redbus.in/bus-tickets/hyderabad-to-vinukonda,Hyderabad to Vinukonda
V Kaveri Travels,Non A/C Seater / Sleeper (2+1),21:30,05:30,08h 00m,INR 450,23 Seats available,"3.9
94",https://www.redbus.in/bus-tickets/hyderabad-to-vinukonda,Hyderabad to Vinukonda
Kaveri Travels,A/C Sleeper (2+1),21:30,05:00,07h 30m,INR 649,12 Seats available,"3.5
236",https://www.redbus.in/bus-tickets/hyderabad-to-vinukonda,Hyderabad to Vinukonda
V Kaveri Travels,A/C Sleeper (2+1),21:30,05:30,08h 00m,INR 700,11 Seats available,"3.9
69",https://www.redbus.in/bus-tickets/hyderabad-to-vinukonda,Hyderabad to Vinukonda
Kamakshi Tours And Travels,Non A/C Seater / Sleeper (2+1),21:30,05:30,08h 00m,405,20 Seats available,"4.1
55",https://www.redbus.in/bus-tickets/hyderabad-to-vinukonda,Hyderabad to Vinukonda
JOSH BUS,Non A/C Seater / Sleeper (2+1),20:45,04:50,08h 05m,INR 450,20 Seats available,"4.1
53",https://www.redbus.in/bus-tickets/hyderabad-to-vinukonda,Hyderabad to Vinukonda
Sri Krishna Travels,NON A/C Semi Sleeper / Sleeper (2+1),20:15,05:00,08h 45m,INR 500,22 Seats available,"3.6
81",https://www.redbus.in/bus-tickets/hyderabad-to-vinukonda,Hyderabad to Vinukonda
Raja Buses,NON AC Seater / Sleeper 2+1,20:50,04:50,08h 00m,INR 450,20 Seats available,"4.4
35",https://www.redbus.in/bus-tickets/hyderabad-to-vinukonda,Hyderabad to Vinukonda
Kamakshi Tours And Travels,NON A/C Sleeper (2+1),21:30,05:30,08h 00m,630,14 Seats available,"4.1
39",https://www.redbus.in/bus-tickets/hyderabad-to-vinukonda,Hyderabad to Vinukonda
V Kaveri Travels,Non A/C Seater / Sleeper (2+1),21:30,05:30,08h 00m,INR 450,20 Seats available,"3.3
59",https://www.redbus.in/bus-tickets/hyderabad-to-vinukonda,Hyderabad to Vinukonda
Sri Laxmi Sravanthi Siva Tours And Travels,Non A/C Seater / Sleeper (2+1),21:45,05:25,07h 40m,INR 399,6 Seats available,"3.6
36",https://www.redbus.in/bus-tickets/hyderabad-to-vinukonda,Hyderabad to Vinukonda
V Kaveri Travels,Non A/C Seater / Sleeper (2+1),22:00,06:00,08h 00m,INR 500,15 Seats available,"3.4
18",https://www.redbus.in/bus-tickets/hyderabad-to-vinukonda,Hyderabad to Vinukonda
SLVR Travels,Non A/C Seater / Sleeper (2+1),23:00,05:15,06h 15m,405,11 Seats available,"3.6
4",https://www.redbus.in/bus-tickets/hyderabad-to-vinukonda,Hyderabad to Vinukonda
Anish Travels,Non A/C Seater / Sleeper (2+1),22:40,04:30,05h 50m,INR 400,22 Seats available,"3.4
18",https://www.redbus.in/bus-tickets/hyderabad-to-vinukonda,Hyderabad to Vinukonda
Sri Atluri Travels,A/C Seater / Sleeper (2+1),21:20,06:15,08h 55m,INR 440,18 Seats available,"4.2
213",https://www.redbus.in/bus-tickets/hyderabad-to-eluru,Hyderabad to Eluru
LVP Travels,A/C Seater / Sleeper (2+1),21:15,06:25,09h 10m,495,19 Seats available,"4.3
224",https://www.redbus.in/bus-tickets/hyderabad-to-eluru,Hyderabad to Eluru
NueGo,Electric A/C Seater (2+2),22:00,06:33,08h 33m,525,13 Seats available,"4.2
402",https://www.redbus.in/bus-tickets/hyderabad-to-eluru,Hyderabad to Eluru
PRK Travels,Non A/C Seater / Sleeper (2+1),20:15,06:40,10h 25m,INR 510,12 Seats available,"4.2
152",https://www.redbus.in/bus-tickets/hyderabad-to-eluru,Hyderabad to Eluru
Go Tour Travels and Holidays,A/C Sleeper (2+1),23:25,05:35,06h 10m,891,10 Seats available,"4.5
133",https://www.redbus.in/bus-tickets/hyderabad-to-eluru,Hyderabad to Eluru
Holidays Tours and Travels,A/C Seater / Sleeper (2+1),22:30,05:28,06h 58m,INR 429,17 Seats available,"4.8
151",https://www.redbus.in/bus-tickets/hyderabad-to-eluru,Hyderabad to Eluru
Sri Atluri Travels,Non A/C Seater / Sleeper (2+1),22:18,05:00,06h 42m,INR 510,6 Seats available,"4.0
35",https://www.redbus.in/bus-tickets/hyderabad-to-eluru,Hyderabad to Eluru
Mythri Tours And Travels,A/C Sleeper (2+1),22:00,04:50,06h 50m,INR 789,5 Seats available,"4.4
114",https://www.redbus.in/bus-tickets/hyderabad-to-eluru,Hyderabad to Eluru
BSR Tours And Travels,A/C Seater / Sleeper (2+1),19:10,03:30,08h 20m,INR 580,8 Seats available,"4.7
9",https://www.redbus.in/bus-tickets/hyderabad-to-eluru,Hyderabad to Eluru
Siri Tours and Travels,Non A/C Seater / Sleeper (2+1),22:13,05:00,06h 47m,450,20 Seats available,3.6,https://www.redbus.in/bus-tickets/hyderabad-to-eluru,Hyderabad to Eluru
Indu Travels,Non A/C Seater / Sleeper (2+1),23:45,05:45,06h 00m,INR 399,15 Seats available,"4.4
135",https://www.redbus.in/bus-tickets/nandyala-to-hyderabad,Nandyal to Hyderabad
SLNS Travels,Non A/C Seater / Sleeper (2+1),23:00,06:00,07h 00m,INR 500,20 Seats available,"4.4
135",https://www.redbus.in/bus-tickets/nandyala-to-hyderabad,Nandyal to Hyderabad
VEERA BRAHMENDRA TRAVELS,Non A/C Seater / Sleeper (2+1),23:35,06:00,06h 25m,INR 380,17 Seats available,"4.3
229",https://www.redbus.in/bus-tickets/nandyala-to-hyderabad,Nandyal to Hyderabad
BRS Travels,A/C Sleeper (2+1),23:00,05:30,06h 30m,INR 750,17 Seats available,"4.2
368",https://www.redbus.in/bus-tickets/nandyala-to-hyderabad,Nandyal to Hyderabad
BRS Travels,Non A/C Seater / Sleeper (2+1),23:00,05:30,06h 30m,INR 550,18 Seats available,"4.1
301",https://www.redbus.in/bus-tickets/nandyala-to-hyderabad,Nandyal to Hyderabad
Indu Travels,Non A/C Seater / Sleeper (2+1),23:00,06:00,07h 00m,INR 399,18 Seats available,"4.3
87",https://www.redbus.in/bus-tickets/nandyala-to-hyderabad,Nandyal to Hyderabad
SREE RUDRA TRAVELS,Non A/C Seater / Sleeper (2+1),23:15,05:00,05h 45m,INR 450,15 Seats available,"4.6
58",https://www.redbus.in/bus-tickets/nandyala-to-hyderabad,Nandyal to Hyderabad
PRL BUS,A/C Sleeper (2+1),23:45,05:30,05h 45m,INR 900,20 Seats available,"4.6
57",https://www.redbus.in/bus-tickets/nandyala-to-hyderabad,Nandyal to Hyderabad
PRL BUS,Non A/C Seater / Sleeper (2+1),23:20,06:10,06h 50m,INR 449,25 Seats available,"4.0
118",https://www.redbus.in/bus-tickets/nandyala-to-hyderabad,Nandyal to Hyderabad
PRL BUS,Non A/C Seater / Sleeper (2+1),23:40,06:25,06h 45m,INR 449,26 Seats available,"4.1
94",https://www.redbus.in/bus-tickets/nandyala-to-hyderabad,Nandyal to Hyderabad
SUVARNAMUKHI TRAVELS,NON A/C Seater (2+3),23:00,04:30,05h 30m,INR 280,6 Seats available,"3.4
24",https://www.redbus.in/bus-tickets/rayachoti-to-bangalore,Rayachoti to Bangalore
SUVARNAMUKHI TRAVELS,A/C Sleeper (2+1),23:30,04:35,05h 05m,INR 700,18 Seats available,"4.2
44",https://www.redbus.in/bus-tickets/rayachoti-to-bangalore,Rayachoti to Bangalore
PRL BUS,Non A/C Seater / Sleeper (2+1),23:30,06:00,06h 30m,INR 450,15 Seats available,"3.2
36",https://www.redbus.in/bus-tickets/rayachoti-to-bangalore,Rayachoti to Bangalore
PRL BUS,Non A/C Seater / Sleeper (2+1),23:35,05:00,05h 25m,INR 450,15 Seats available,"3.8
37",https://www.redbus.in/bus-tickets/rayachoti-to-bangalore,Rayachoti to Bangalore
Maheswari Travels,Non A/C Seater / Sleeper (2+1),23:40,05:40,06h 00m,INR 399,22 Seats available,"4.5
23",https://www.redbus.in/bus-tickets/rayachoti-to-bangalore,Rayachoti to Bangalore
PRL BUS,A/C Seater / Sleeper (2+1),23:44,06:05,06h 21m,INR 500,21 Seats available,"4.4
11",https://www.redbus.in/bus-tickets/rayachoti-to-bangalore,Rayachoti to Bangalore
Sri Vinayaka Travels,A/C Sleeper (2+1),23:45,05:00,05h 15m,INR 699,23 Seats available,3.0,https://www.redbus.in/bus-tickets/rayachoti-to-bangalore,Rayachoti to Bangalore
Maheswari Travels,Non A/C Seater / Sleeper (2+1),23:45,05:50,06h 05m,INR 399,21 Seats available,"3.0
25",https://www.redbus.in/bus-tickets/rayachoti-to-bangalore,Rayachoti to Bangalore
S R Travels,Non A/C Seater / Sleeper (2+1),23:50,05:15,05h 25m,INR 500,22 Seats available,3.8,https://www.redbus.in/bus-tickets/rayachoti-to-bangalore,Rayachoti to Bangalore
S R Travels,Non A/C Seater / Sleeper (2+1),23:50,05:00,05h 10m,INR 500,23 Seats available,3.8,https://www.redbus.in/bus-tickets/rayachoti-to-bangalore,Rayachoti to Bangalore
Indu Travels,Non A/C Seater / Sleeper (2+1),23:50,05:00,05h 10m,379,29 Seats available,"3.1
37",https://www.redbus.in/bus-tickets/rayachoti-to-bangalore,Rayachoti to Bangalore
Indu Travels,A/C Sleeper (2+1),23:55,05:00,05h 05m,617,20 Seats available,"3.8
5",https://www.redbus.in/bus-tickets/rayachoti-to-bangalore,Rayachoti to Bangalore
AR & BCVR Travels,Non A/C Seater / Sleeper (2+1),23:55,05:30,05h 35m,INR 450,16 Seats available,"3.7
23",https://www.redbus.in/bus-tickets/rayachoti-to-bangalore,Rayachoti to Bangalore
HARITHA TRAVELS,Non A/C Seater / Sleeper (2+1),23:59,05:25,05h 26m,INR 398,19 Seats available,"3.1
12",https://www.redbus.in/bus-tickets/rayachoti-to-bangalore,Rayachoti to Bangalore
AR & BCVR Travels,Non A/C Seater / Sleeper (2+1),23:59,05:00,05h 01m,INR 450,17 Seats available,"4.6
16",https://www.redbus.in/bus-tickets/rayachoti-to-bangalore,Rayachoti to Bangalore
TGSRTC - 9717,Deluxe (Non AC Seater 2+2),17:45,21:45,04h 00m,INR 265,36 Seats available,"2.7
43",https://www.redbus.in/bus-tickets/hyderabad-to-macherla,Hyderabad to Macherla (andhra pradesh)
IVR Tours and Travels,Non A/C Seater / Sleeper (2+1),21:30,03:00,05h 30m,449,24 Seats available,3.8,https://www.redbus.in/bus-tickets/hyderabad-to-macherla,Hyderabad to Macherla (andhra pradesh)
IVR Tours and Travels,A/C Seater / Sleeper (2+1),21:55,02:45,04h 50m,539,24 Seats available,3.8,https://www.redbus.in/bus-tickets/hyderabad-to-macherla,Hyderabad to Macherla (andhra pradesh)
Sri Laxmi Sravanthi Siva Tours And Travels,Non A/C Seater / Sleeper (2+1),21:30,03:00,05h 30m,INR 5000,25 Seats available,3.0,https://www.redbus.in/bus-tickets/hyderabad-to-macherla,Hyderabad to Macherla (andhra pradesh)
IVR Tours and Travels,Non A/C Seater / Sleeper (2+1),21:30,02:45,05h 15m,539,27 Seats available,"2.8
12",https://www.redbus.in/bus-tickets/hyderabad-to-macherla,Hyderabad to Macherla (andhra pradesh)
SHANU TRAVELS,Non A/C Seater / Sleeper (2+1),21:50,04:05,06h 15m,INR 549,14 Seats available,"2.1
16",https://www.redbus.in/bus-tickets/hyderabad-to-macherla,Hyderabad to Macherla (andhra pradesh)
Harikrishna Travels,Non A/C Seater / Sleeper (2+1),23:00,03:00,04h 00m,INR 650,21 Seats available,2.8,https://www.redbus.in/bus-tickets/hyderabad-to-macherla,Hyderabad to Macherla (andhra pradesh)
Harikrishna Travels,Non A/C Seater / Sleeper (2+1),22:00,03:00,05h 00m,INR 450,31 Seats available,2.8,https://www.redbus.in/bus-tickets/hyderabad-to-macherla,Hyderabad to Macherla (andhra pradesh)
RAMK HOLIDAYS (GMRK TOURS AND TRAVELS),Volvo A/C Semi Sleeper (2+2),23:30,06:10,06h 40m,INR 449,33 Seats available,"4.5
430",https://www.redbus.in/bus-tickets/hyderabad-to-guntur,Hyderabad to Guntur (Andhra Pradesh)
NueGo,Electric A/C Seater (2+2),22:35,06:35,08h 00m,430,17 Seats available,"4.5
395",https://www.redbus.in/bus-tickets/hyderabad-to-guntur,Hyderabad to Guntur (Andhra Pradesh)
Yolo Bus,A/C Seater / Sleeper (2+1),22:15,06:10,07h 55m,INR 450,18 Seats available,"4.4
406",https://www.redbus.in/bus-tickets/hyderabad-to-guntur,Hyderabad to Guntur (Andhra Pradesh)
AdOrange Tours And Travels,Bharat Benz A/C Sleeper (2+1),23:30,06:30,07h 00m,INR 700,17 Seats available,"3.3
118",https://www.redbus.in/bus-tickets/hyderabad-to-guntur,Hyderabad to Guntur (Andhra Pradesh)
IntrCity SmartBus,Scania AC Multi Axle Sleeper (2+1),23:30,07:15,07h 45m,INR 579,16 Seats available,"4.4
388",https://www.redbus.in/bus-tickets/hyderabad-to-guntur,Hyderabad to Guntur (Andhra Pradesh)
Zingbus Plus,A/C Seater / Sleeper (2+1),23:38,06:50,07h 12m,384,32 Seats available,"4.3
657",https://www.redbus.in/bus-tickets/hyderabad-to-guntur,Hyderabad to Guntur (Andhra Pradesh)
IntrCity SmartBus,A/C Seater / Sleeper (2+1),23:30,06:45,07h 15m,INR 459,10 Seats available,"4.3
440",https://www.redbus.in/bus-tickets/hyderabad-to-guntur,Hyderabad to Guntur (Andhra Pradesh)
Zingbus Plus,A/C Seater / Sleeper (2+1),23:03,06:15,07h 12m,366,30 Seats available,"4.4
144",https://www.redbus.in/bus-tickets/hyderabad-to-guntur,Hyderabad to Guntur (Andhra Pradesh)
IntrCity SmartBus,AC Sleeper (2+1),23:50,07:25,07h 35m,INR 579,12 Seats available,"4.5
141",https://www.redbus.in/bus-tickets/hyderabad-to-guntur,Hyderabad to Guntur (Andhra Pradesh)
Yolo Bus,A/C Sleeper (2+1),22:31,06:50,08h 19m,INR 550,2 Seats available,"4.5
124",https://www.redbus.in/bus-tickets/hyderabad-to-guntur,Hyderabad to Guntur (Andhra Pradesh)
Sri KVR Travels,A/C Sleeper (2+1),22:30,05:59,07h 29m,INR 499,12 Seats available,"4.4
182",https://www.redbus.in/bus-tickets/hyderabad-to-guntur,Hyderabad to Guntur (Andhra Pradesh)
IntrCity SmartBus,AC Sleeper (2+1),23:10,06:50,07h 40m,INR 679,8 Seats available,"4.3
306",https://www.redbus.in/bus-tickets/hyderabad-to-guntur,Hyderabad to Guntur (Andhra Pradesh)
Mozo travels,A/C Sleeper (2+1),22:30,05:25,06h 55m,INR 589,8 Seats available,"4.3
175",https://www.redbus.in/bus-tickets/hyderabad-to-guntur,Hyderabad to Guntur (Andhra Pradesh)
NueGo,Electric A/C Seater (2+2),23:50,07:50,08h 00m,430,28 Seats available,"4.2
290",https://www.redbus.in/bus-tickets/hyderabad-to-guntur,Hyderabad to Guntur (Andhra Pradesh)
SAI SIMHAPURI TRAVELS,A/C Seater (2+2),23:00,06:15,07h 15m,INR 2000,40 Seats available,New,https://www.redbus.in/bus-tickets/hyderabad-to-guntur,Hyderabad to Guntur (Andhra Pradesh)
NueGo,Electric A/C Seater (2+2),18:00,21:55,03h 55m,338,40 Seats available,"4.0
170",https://www.redbus.in/bus-tickets/tirupathi-to-chennai,Tirupati to Chennai
NueGo,Electric A/C Seater (2+2),23:30,03:35,04h 05m,238,30 Seats available,"4.2
335",https://www.redbus.in/bus-tickets/tirupathi-to-chennai,Tirupati to Chennai
(SBLT) Shri Bhagiyalakshimi Travels (MAARA),A/C Sleeper (2+1),18:00,21:55,03h 55m,INR 700,26 Seats available,"3.7
7",https://www.redbus.in/bus-tickets/tirupathi-to-chennai,Tirupati to Chennai
(SBLT) Shri Bhagiyalakshimi Travels (MAARA),A/C Sleeper (2+1),18:00,22:00,04h 00m,INR 650,28 Seats available,3.7,https://www.redbus.in/bus-tickets/tirupathi-to-chennai,Tirupati to Chennai
Maheswari Travels,Non A/C Seater / Sleeper (2+1),02:00,06:21,04h 21m,INR 450,11 Seats available,"3.8
27",https://www.redbus.in/bus-tickets/tirupathi-to-chennai,Tirupati to Chennai
NueGo,Electric A/C Seater (2+2),17:10,20:10,03h 00m,238,25 Seats available,"4.4
337",https://www.redbus.in/bus-tickets/chennai-to-tirupathi,Chennai to Tirupati
CGR Travels,Non A/C Seater / Sleeper (2+1),20:00,01:30,05h 30m,INR 270,17 Seats available,"4.4
202",https://www.redbus.in/bus-tickets/chennai-to-tirupathi,Chennai to Tirupati
Sri Sai Express,A/C Seater / Sleeper (2+1),20:30,23:30,03h 00m,INR 400,13 Seats available,4.0,https://www.redbus.in/bus-tickets/chennai-to-tirupathi,Chennai to Tirupati
VRCR Travels,A/C Seater / Sleeper (2+1),21:35,00:45,03h 10m,INR 399,22 Seats available,"3.8
108",https://www.redbus.in/bus-tickets/chennai-to-tirupathi,Chennai to Tirupati
NueGo,Electric A/C Seater (2+2),23:30,03:10,03h 40m,238,25 Seats available,"4.4
143",https://www.redbus.in/bus-tickets/chennai-to-tirupathi,Chennai to Tirupati
Maheswari Travels,Non A/C Seater / Sleeper (2+1),19:45,01:10,05h 25m,INR 450,23 Seats available,"3.6
18",https://www.redbus.in/bus-tickets/chennai-to-tirupathi,Chennai to Tirupati
AR & BCVR Travels,Non A/C Seater / Sleeper (2+1),20:20,01:00,04h 40m,INR 600,33 Seats available,"4.2
17",https://www.redbus.in/bus-tickets/chennai-to-tirupathi,Chennai to Tirupati
AR & BCVR Travels,A/C Seater/Sleeper (2+1),20:50,01:00,04h 10m,INR 650,24 Seats available,"3.9
30",https://www.redbus.in/bus-tickets/chennai-to-tirupathi,Chennai to Tirupati
Srivastav Travels,Non A/C Seater / Sleeper (2+1),21:00,07:15,10h 15m,359,12 Seats available,"4.0
133",https://www.redbus.in/bus-tickets/rajahmundry-to-hyderabad,Rajahmundry to Hyderabad
SREE KARA TRAVELS,Non A/C Seater / Sleeper (2+1),20:50,05:30,08h 40m,603,10 Seats available,"4.0
116",https://www.redbus.in/bus-tickets/rajahmundry-to-hyderabad,Rajahmundry to Hyderabad
IntrCity SmartBus,A/C Seater / Sleeper (2+1),20:50,05:50,09h 00m,INR 679,8 Seats available,"4.4
401",https://www.redbus.in/bus-tickets/rajahmundry-to-hyderabad,Rajahmundry to Hyderabad
Zingbus Plus,A/C Sleeper (2+1),22:10,07:40,09h 30m,804,12 Seats available,"4.4
115",https://www.redbus.in/bus-tickets/rajahmundry-to-hyderabad,Rajahmundry to Hyderabad
Mythri Tours And Travels,A/C Sleeper (2+1),21:00,06:30,09h 30m,INR 779,7 Seats available,"4.6
441",https://www.redbus.in/bus-tickets/rajahmundry-to-hyderabad,Rajahmundry to Hyderabad
Sri Krishna Travels,Volvo Multi-Axle A/C Sleeper (2+1),22:00,06:00,08h 00m,INR 1000,9 Seats available,"4.1
91",https://www.redbus.in/bus-tickets/rajahmundry-to-hyderabad,Rajahmundry to Hyderabad
Go Tour Travels and Holidays,A/C Sleeper (2+1),20:30,06:30,10h 00m,891,5 Seats available,"4.5
285",https://www.redbus.in/bus-tickets/rajahmundry-to-hyderabad,Rajahmundry to Hyderabad
Mythri Tours And Travels,A/C Sleeper (2+1),22:00,06:30,08h 30m,909,1 Seat available,"4.6
452",https://www.redbus.in/bus-tickets/rajahmundry-to-hyderabad,Rajahmundry to Hyderabad
Puri Jagannadh Tours And Travels,Non A/C Seater / Sleeper (2+1),21:00,05:00,08h 00m,INR 333,5 Seats available,"4.2
126",https://www.redbus.in/bus-tickets/rajahmundry-to-hyderabad,Rajahmundry to Hyderabad
V Kaveri Travels,A/C Seater / Sleeper (2+1),23:30,07:30,08h 00m,INR 800,4 Seats available,"4.0
20",https://www.redbus.in/bus-tickets/rajahmundry-to-hyderabad,Rajahmundry to Hyderabad
NueGo,Electric A/C Seater/Sleeper (2+1),19:05,23:25,04h 20m,375,12 Seats available,"4.2
101",https://www.redbus.in/bus-tickets/rajahmundry-to-visakhapatnam,Rajahmundry to Visakhapatnam
IRA Travels,A/C Seater / Sleeper (2+1),22:40,02:20,03h 40m,INR 650,21 Seats available,4.0,https://www.redbus.in/bus-tickets/rajahmundry-to-visakhapatnam,Rajahmundry to Visakhapatnam
Sri KVR Travels,Non A/C Seater / Sleeper (2+1),23:10,02:00,02h 50m,INR 550,30 Seats available,4.1,https://www.redbus.in/bus-tickets/rajahmundry-to-visakhapatnam,Rajahmundry to Visakhapatnam
Mayuri Travels,Non A/C Seater / Sleeper (2+1),23:40,03:30,03h 50m,INR 780,6 Seats available,3.6,https://www.redbus.in/bus-tickets/rajahmundry-to-visakhapatnam,Rajahmundry to Visakhapatnam
Mayuri Travels,Non A/C Seater / Sleeper (2+1),23:40,03:30,03h 50m,INR 780,7 Seats available,3.6,https://www.redbus.in/bus-tickets/rajahmundry-to-visakhapatnam,Rajahmundry to Visakhapatnam
Sri Padmavathi Travels,Non A/C Seater / Sleeper (2+1),23:50,05:30,05h 40m,INR 600,28 Seats available,3.7,https://www.redbus.in/bus-tickets/rajahmundry-to-visakhapatnam,Rajahmundry to Visakhapatnam
Sri Amaravathi Travels,Non A/C Seater / Sleeper (2+1),23:59,04:50,04h 51m,495,10 Seats available,"3.6
4",https://www.redbus.in/bus-tickets/rajahmundry-to-visakhapatnam,Rajahmundry to Visakhapatnam
Sri Padmavathi Travels,Non A/C Seater / Sleeper (2+1),23:55,03:10,03h 15m,INR 550,24 Seats available,"4.3
4",https://www.redbus.in/bus-tickets/rajahmundry-to-visakhapatnam,Rajahmundry to Visakhapatnam
Jayalakshmi Tours and Travels,A/C Seater / Sleeper (2+1),23:55,03:30,03h 35m,719,40 Seats available,3.6,https://www.redbus.in/bus-tickets/rajahmundry-to-visakhapatnam,Rajahmundry to Visakhapatnam
Prathap Travels,Non A/C Seater / Sleeper (2+1),23:55,04:05,04h 10m,523,40 Seats available,3.8,https://www.redbus.in/bus-tickets/rajahmundry-to-visakhapatnam,Rajahmundry to Visakhapatnam
Sai Sri Krishna Travels,A/C Seater / Sleeper (2+1),23:58,05:15,05h 17m,INR 600,30 Seats available,"3.0
4",https://www.redbus.in/bus-tickets/rajahmundry-to-visakhapatnam,Rajahmundry to Visakhapatnam
Navayuga Travels,NON AC Seater / Sleeper 2+1,23:59,03:30,03h 31m,INR 530,11 Seats available,4.8,https://www.redbus.in/bus-tickets/rajahmundry-to-visakhapatnam,Rajahmundry to Visakhapatnam
Sri NVR Travels,Non A/C Seater / Sleeper (2+1),23:59,04:45,04h 46m,INR 449,25 Seats available,3.2,https://www.redbus.in/bus-tickets/rajahmundry-to-visakhapatnam,Rajahmundry to Visakhapatnam
Sri KVR Travels,Non A/C Seater / Sleeper (2+1),23:59,03:30,03h 31m,INR 450,42 Seats available,4.1,https://www.redbus.in/bus-tickets/rajahmundry-to-visakhapatnam,Rajahmundry to Visakhapatnam
Sri Padmavathi Travels,Non A/C Seater / Sleeper (2+1),23:59,05:00,05h 01m,INR 500,28 Seats available,"3.1
4",https://www.redbus.in/bus-tickets/rajahmundry-to-visakhapatnam,Rajahmundry to Visakhapatnam
BRS Travels,A/C Seater / Sleeper (2+1),23:00,05:00,06h 00m,555,15 Seats available,"4.1
344",https://www.redbus.in/bus-tickets/kurnool-to-bangalore,Kurnool to Bangalore
AR & BCVR Travels,A/C Sleeper (2+1),23:00,05:30,06h 30m,INR 700,20 Seats available,"4.3
213",https://www.redbus.in/bus-tickets/kurnool-to-bangalore,Kurnool to Bangalore
